Michael finds it difficult to share his toys with Adam  when they play together because _ has more toys.	Michael	Adam	Adam	agree	If X has less than Y, it makes it harder to divide things with Y.
Unlike Benjamin, Adam drove a hybrid electric vehicle because _ wanted to reduce smog pollution.	Benjamin	Adam	Benjamin	agree	If X takes action to reduce emissions, they want to reduce Air Carbon more than Y.
Bob wanted to add insulation to the wall of his house, but the _ was too thin.	wall	insulation	wall	agree	If X is too then then Y can't be added between X.
Angela was jealous of Victoria's academic achievements even though _ studies to reach such high standards.	Angela	Victoria	Victoria	agree	If Y studies to reach high standard, then X will be jealous of the academic achievements of Y.
Carrie needed to twist backward to talk with Monica because _ was in front of her.	Carrie	Monica	Carrie	agree	If X has to twist backwards to talk to Y, X is in front.
After the interview was over Bill replaced his pant with shorts for the rest of the day, the _ was cold.	pant	shorts	shorts	agree	If X is cold, X will be replaced with Y
Dwight learned that both his radiator and A/C compressor needed repairs, and without the _ working right, the driver will overheat.	radiator	A/C compressor	A/C compressor	agree	If X cools and Y doesn't, to stay cool a person will fix X over Y.
While I was looking north, Craig had walked west for the duel and Brian had walked east. _  was to my left.	Craig	Brian	Craig	agree	If X is to the left they are going west, while Y goes east.
Megan anticipated a delay in her train so she called the brunch to let them know she would be late. Ironically, the _ was late.	train	brunch	brunch	agree	If X is running late and then Y is late too after making calls, that would be ironic.
Katrina was able to remove the mildew from the tub but not Christine because _ used hand soap.	Katrina	Christine	Christine	agree	If Y doesn't use the correct product, then X will be able to do the job compared to Y.
When Matthew learned how to speed read, Brian praised him because _ had a learning disability.	Matthew	Brian	Matthew	agree	If X learns something to overcome their weakness, then Y will praise them for their courage.
Felicia brought Christine sardines to eat on _ lunch break at work and she was disgusted.	Felicia	Christine	Christine	agree	If X brings in something for Y and Y doesn't like it then Y would be disgusted.
Randy avoided the chicken parmesan and a side salad, but Ryan ordered something else, because _ was on a vegetarian diet.	Randy	Ryan	Ryan	agree	If X is a vegetarian and Y isn't, Y would be more likely to order meat.
At the women's aisle, Ursula ponders whether she should buy pads or tampons, and eventually picks the _ because they're less invasive.	tampons	pads	pads	agree	If X is less invasive than Y, then X will be chosen.
Maria was confident about their work but not Megan because _ had hours of experience on the job.	Maria	Megan	Megan	disagree	If X has hours of experience, then X will be confident while Y is not.
Robert threw the dish on the floor and Jeffrey cleaned it up, because _ is a master.	Robert	Jeffrey	Robert	agree	If X is master the Y must serve him.
Jason made it to puberty a few months before Christopher, so _ spoke with a higher voice.	Jason	Christopher	Christopher	agree	If X makes it to puberty before Y, then Y will speak in a higher voice.
The child of Maria had really bad behavior unlike Amy's child, because _ was not very tolerant.	Maria	Amy	Amy	agree	If X is more tolerant than Y, then X's children would act out more than Y's.
The man tried to use the remote to turn on the television but the _ was too far.	remote	television	remote	agree	If X cannot turn on Y, then X is too far away
Strength-training is a good idea for Adam but not Matthew because _ is recovering from an injury.	Adam	Matthew	Matthew	agree	If X is injured, X shouldn't participate in strength-training
Classic game show Aaron invited a people over for dinner including Joseph, _ was not surprised that know one was going to showing up.	Aaron	Joseph	Joseph	agree	If X invited Y over then X would not expect no one to come.
Megan had vodka and Christine did not have any, so _ needed a designated driver for that night.	Megan	Christine	Megan	agree	If X is not sober, Y must drive.
Michael asked Brett for help moving a desk. _ wouldn't have been able to do it by himself either.	Michael	Brett	Brett	agree	If X can't move something alone, X will ask Y for help
Dwight learned that both his radiator and A/C compressor needed repairs, and without the _ working right, the engine will overheat.	radiator	A/C compressor	radiator	agree	If X fails then it takes priority over being repaired, more than Y.
The woman furrowed her eyebrows, because between a bike and car, the _ was going faster.	bike	car	car	disagree	If X should go faster than Y, but Y is going faster than X, they are going to get funny looks.
In the group photo, Kyle was placed in front of the group and Dennis was placed in back, because _ was tall.	Kyle	Dennis	Dennis	agree	If X is taller than Y, X would be further back in the group photo.
Leslie liked to eat oysters from the shell but Christopher did not as _ was fond of soft foods.	Leslie	Christopher	Leslie	agree	If X likes things that are not crunchy they'll like to eat nonfried shellfish more than Y.
All the players involved in playing cards had only two decks. The _ were too few.	Cards	Decks	Cards	agree	If all the players playing X have only two Y, then X is too few.
The woman had thinner lips than cheeks because the doctor injected the _ with botox.	lips	cheeks	cheeks	agree	If X is injected with Botox but Y is not, Y will be thinner than X
Derrick took a small loan from William, so _ made sure to get it back on time.	Derrick	William	William	agree	If X took something from Y, then Y would want to make sure to get it back on time.
Mom was making pancakes for the kids this morning when she realized they were out of syrup.  I ran to the store so they could enjoy the _ .	syrup	pancakes	pancakes	agree	If someone is out of X in order to enjoy Y then they will go get X.
Jason doesn't know how the world works as well as Kevin because _ had a really easy childhood.	Jason	Kevin	Jason	agree	If X doesn't have challenges like Y, then X won't know about how things work.
Christopher's carpet has few stains on it, while Randy's is very dirty. The carpet of _ is 1 year old.	Christopher	Randy	Christopher	agree	If X has worn carpet then it's older than the cleaner carpet of Y.
Jessica was in need of a tissue but not Victoria because _ had a dry nose.	Jessica	Victoria	Victoria	agree	If X has a dry nose but Y doesn't then X needs a tissue.
Adam called Logan at work to warn about the neighbors house being on fire. _ was leaving home after the call.	Adam	Logan	Adam	agree	If X is going somewhere and Y isn't then X will leave home.
Randy put toilet paper back on the roll, while Kevin did not, so _ was annoyed.	Randy	Kevin	Randy	agree	If X doesn't put toilet paper on the roll, Y will be annoyed with X
The hamster left the food unfinished  but finished drinking the water. It is probably because the _ is too little.	food	water	water	agree	If X is finished first, it's smaller than Y.
Mark put the t shirts in the washing machine and the pants in the dryer, because the _ were wet.	t shirts	pants	pants	agree	If Y is wet, then Y will be put in the dryer, while X is put in the washing machine.
Juniper's school put down a patch of artificial grass on the dying lawn. It didn't match because the _ was too green.	grass	lawn	grass	agree	If X and Y are different, X will not match Y
I was using both steel wool and sandpaper to try and remove the rust from the hammer, but the _ was too coarse.	steel wool	sandpaper	sandpaper	agree	If X is too coarse and Y isn't someone won't use X to do a job.
The child was screaming after the baby bottle and toy fell. Since the child was full, the _ stopped his crying.	baby bottle	toy	toy	agree	If Y stopped the crying, then the child will scream when X and Y fall.
Jill sterilized the bottles using the dishwasher instead of the sink because the water got hotter using the _ .	dishwasher	sink	dishwasher	agree	If X gets hotter, it's safer to use  than Y.
Amy is turning fifty tomorrow and Emily is making them a cake, _ is probably wise.	Amy	Emily	Amy	agree	If X is older than Y, then X would be seen as wise.
The woman determined the smell in the kitchen was coming from the potatoes instead of the onions, because the _ were fresh.	Potatoes	Onions	Onions	agree	If X is fresh and Y isn't then Y will smell worse than X.
Racing against the clock, she caught up to her cab, but still missed her train.  The _ had still left too late.	cab	train	cab	agree	If X had left too late, the even if she caught up to X, she will miss Y.
Jessica was hit by a baseball while watching the game with Jennifer. _ screamed because they were in shock at what happened.	Jessica	Jennifer	Jennifer	disagree	If X were struck X would scream more than Y.
Because Sarah missed their night flight while Christine made theirs, _ slept in the airport.	Sarah	Christine	Sarah	agree	If X missed their flight, and Y made theirs, X sleeps in the airport.
Christine knew that Kayla didn't like roses, so _ asked for none in the bouquet.	Christine	Kayla	Christine	agree	If X was organizing a gift for Y, X would avoid including the flower Y didn't want.
The red skirt was too short for Victoria but fine for Amy because _ is very tall.	Victoria	Amy	Victoria	agree	If X is statuesque they can't wear things that aren't long like Y might.
To solve the problem, she threw the ball into the hole as the _ was immovable.	ball	hole	hole	agree	If X is immovable but Y is not, Y will be thrown
The best friends were writing letters to each other. Christine wrote in pen and Betty wrote in pencil so _ received a letter in ink.	Christine	Betty	Betty	agree	If X writes in Pen and Y writes in pencil then Y would receive a letter in pen from X.
The teens of Rachel are better behaved than the ones Mary has because _ is more laid back.	Rachel	Mary	Mary	agree	If X is more laid back than Y then Y's kids will be better behaved.
There were more ants under the carport than in the yard because it was wetter in the _ .	yard	carport	yard	agree	If ants like it wet, and X is wetter than Y, then the ants will prefer X.
Robert wanted carpeting on the floor and Eric didn't because _ knew that vacuuming was easier than sweeping.	Robert	Eric	Robert	agree	If X knows and Y doesn't X will install it.
The old woman tried to use the glasses to read the writings but the _ were too small.	writings	glasses	writings	agree	If X is very small, it might still be too small to read, even with Y.
When she went to the party, Louise had both  wine and crackers, because the _ made her hungry.	wine	crackers	wine	agree	If X makes somebody hungry then they will want Y.
The woman raised her eyebrows, because between a bike and car, the _ was going faster.	bike	car	bike	agree	If X should be faster than Y, and Y is going faster than X, it will raise eyebrows.
It was necessary to hit the iron with the sledgehammer before the _ got heated.	iron	sledgehammer	sledgehammer	agree	If X was heated it would be damaged by hitting Y.
Laura found a book and a magazine on the table, and she decided to take the _ because she was going to the beach for a short time.	book	magazine	magazine	agree	If X is shorter than Y, then X would be chosen to take for a short time..
When she went to the party, Louise had both  wine and crackers, because the _ made her thirsty.	wine	crackers	crackers	agree	If X makes you thirsty, than it's important to drink Y while eating X.
Mary was prone to depression while Monica was not, because _ was a naturally pessimistic person.	Mary	Monica	Monica	disagree	If X is a naturally pessimistic person, then X will be prone to depression while Y is not.
My back hurt more than my stomach did because my breasts weren't supported by the _ .	back	stomach	stomach	agree	If X doesn't support something but Y does then X will hurt more than Y.
James tried to put his hand in the glove but it keeps sliding off because the _ is small.	glove	hand	hand	agree	If X is too small then Y will slide off it.
The ability to finish what you start is what you need to improve, said Michael to Brian,  _ sometimes has to be the one to take charge.	Michael	Brian	Brian	disagree	If X sometimes has to be the one to take charge, then X will tell Y to improve.
Kenneth worked a lot more than Lawrence so it was always harder for _ to fall asleep.	Kenneth	Lawrence	Lawrence	agree	If X works harder than Y, X will be more tired.
Jen soldered wires to her circuit board using a soldering iron, and she had to hold the _ delicately.	wires	iron	wires	agree	If X is much thinner than Y, then someone has to hold X delicately.
Elena liked mayo on their sandwich but Victoria preferred mustard, so _ asked for Dukes on their turkey hoagie.	Elena	Victoria	Elena	agree	If X likes Mayo, and Y like mustard, then X will ask for Dukes.
Neil was not keen to go on a date with a guy but Nelson was because _ was homosexual.	Neil	Nelson	Neil	disagree	If X is homosexual, and Y isn't, then X is more likely to want to go on a date with a guy.
Amy paid for the new tattoo that Victoria was getting due to _ forgetting a Birthday gift.	Amy	Victoria	Amy	agree	If X forgot about the special day for Y, X will treat them.
Gem needed to heal her broken heart so she bought both ice cream and chocolate. She chose to eat the _ first because she was hot.	ice cream	chocolate	ice cream	agree	If you eat X it will help cool you more than Y because it's cold.
James wanted a Rolex but could only afford a plastic watch, and he was disappointed in the price of the _ .	plastic watch	Rolex	Rolex	agree	If you can't afford X you can likely afford Y.
The senator introduced legislation to raise taxes on the rich and lower them on the poor, since the _ already paid low taxes.	rich	poor	rich	agree	If X already pays less than Y, then X should pay more with new legislation.
The cat jumped from the couch to the wall but it slid down the wall because the _ is rough.	wall	couch	couch	agree	If a clawed animal lands on X it will slide but if it lands on Y it won't.
I could get my dental work done immediately or wait a few weeks. The _ approach will hurt my mouth.	immediately	wait	wait	agree	If the work is done in X time pain will continue but if I do it in Y I can solve it and get rid of pain.
Katrina really liked working at her company and Jessica needed a job, so _ impressed in an interview.	Katrina	Jessica	Jessica	agree	If X really needs a job in Y's company, then she will try to impress the interviewer.
Samuel shied away from the tough conversations that Kevin embraced, because _ had a more assertive personality.	Samuel	Kevin	Samuel	agree	If X is more assertive than Y, then X will embrace tough conversations while Y will shy away
Monica thought that a foot was a real turn-on but Jessica thought they were gross. _ hated to suck on people's toes.	Monica	Jessica	Monica	disagree	If X thought a foot was a real turn-on, but Y thought they were gross, then Y would hate to suck on toes.
Ryan had never gone to a dealership and bought a car like Michael because _ never bought them from the owner.	Ryan	Michael	Michael	agree	If X doesn't buy direct, X uses the commercial spot more than Y would.
Rachel knew Elena needed more magnesium but _ didn't know if they hated fruit or not.	Rachel	Elena	Rachel	agree	If X knows Y needs more magnesium, then X doesn't necessarily know if they hate fruit or not.
There was less corn than beans left because the hogs hated eating the _ .	corn	beans	beans	agree	If X remains behind uneaten but Y is eaten the hogs didn't like it.
The tower sent a signal, but the radio still produced static, as the _ did not have the range to send a clean sound.	tower	radio	tower	agree	If X doesn't have the range to send a clean sound, then Y will have static.
Gem had the choice of eating crabs or visiting disney world parks in Florida. She chose the _ because she was full.	crabs	Parks	Parks	agree	If a person have a choice between X and Y, then the person will consider the situation and choose X.
Bailey took a pregnancy test and then went to a doctor's office, and the _ confirmed more quickly that she was pregnant.	pregnancy test	doctor's office	pregnancy test	agree	If X is faster than Y a person will use X over Y.
Brian needed to apply lotion more frequently than Adam due to _ 's naturally oily skin.	Brian	Adam	Adam	agree	If X has more oily skin than Y then X will need more lotion.
I went swimming with my towel and my float, and when the _ went in the pool, I was annoyed.	towel	float	towel	agree	If X goes in, it will sink, but Y won't.
Since there was only 1 piece of bubblewrap left, the woman chose to wrap the ornament instead of the star because the _ was more sturdy.	ornament	star	star	agree	If X is less sturdier than Y, then X should be protected by the only available  protector.
Dennis was stuck with very thin hair while Adam's hair was thick and fluffy. _ felt a little guilty.	Dennis	Adam	Adam	agree	If X has better hair than Y, then X will feel guilty
The cat could not climb up through the wall so it used the pillar because the _ is rough.	wall	pillar	pillar	agree	If a cat needs to climb a rough surface, and X is rougher than Y, the cat will climb up X.
Felicia likes the air conditioning setting much lower than Christine because _ is always feeling hot.	Felicia	Christine	Felicia	agree	If X is always feeling hot, then X will like the air conditioning much lower than Y.
Monica thought that a foot was a real turn-on but Jessica thought they were gross. _ liked to suck on people's toes.	Monica	Jessica	Jessica	disagree	If X likes something and Y does then X will do that action over Y.
Jason got into a deep financial hole, unlike Joel, because _ managed their fortune well.	Jason	Joel	Jason	disagree	If X managed money better than Y, then Y is more likely to get into a financial hole.
Jill wanted to use less plastic by switching to paper or canvas grocery bags.  She went with the _ because they could be reused longer.	paper	canvas	canvas	agree	If X can be reused longer than Y, then X will be chosen
Kyle thought the dog was stinky while Leslie seemed to not mind because _ has a clogged nose.	Kyle	Leslie	Leslie	agree	If X's nose was clogged, and Y's wasn't, Y would be able to smell a stinky dog easier than X would.
Phillipe wanted to use a perfume but the nozzle was blocked because of dirt. Luckily he could remove the _ out of the bottle.	dirt	nozzle	nozzle	agree	If X is blocking Y then X needs to be removed.
His two biggest problems were his consumption of cookies and potatoes.  The _ were often crumbling.	cookies	potatoes	cookies	agree	If you drop X it is more easily damaged than Y.
Playing in the snow was fun for Betty but not Elena because _ grew up in the west coast.	Betty	Elena	Elena	agree	If X grew up on the west coast and Y didn't then Y would enjoy snow more than X.
Neil kept the oranges and shared grapes with William because _ liked fruit with skin to peel.	Neil	William	Neil	agree	If X likes an added step to eating they prefer Oranges more than Y does.
Kenneth had an older cell phone than Jason, so when their brother needed to look something up while shopping, he asked _ .	Kenneth	Jason	Jason	agree	If X has an older device X will want to use the one Y owns.
On his way to the interview, Max bought a nice tie to go along with his slacks, but he spilled food on his lap, causing the _ to get dirty.	tie	slacks	slacks	agree	If X is worn while eating and something falls in their lap X will get dirty while Y is more vertical and would avoid a mess.
The woman applied 2 layers of fabric to the board but only 1 layer of felt because the _ was thicker.	fabric	felt	felt	agree	If X is thicker than Y, than you would need fewer layers of X.
Megan had to brush their hair frequently, but Laura avoided brushing too much, because _ had curly hair.	Megan	Laura	Laura	agree	If X has kinky hair, brushing it often could damage it more than the hair of Y.
Logan liked to dress like a teenager even though they were the same age as Jason, so _ shopped at the adult stores.	Logan	Jason	Jason	disagree	If X is more mature than Y, then X will shop there.
Kevin lives in Maine, and Matthew lives in Texas, so _ lives south of the Mason-Dixon line.	Kevin	Matthew	Matthew	agree	If X lives in the former confederacy, they live below Y.
Samuel suffered from constipation but Randy did not, so _ liked to drink a lot of orange juice.	Samuel	Randy	Randy	disagree	If X has digestion issues and Y doesn't then X will drink things to help them and Y won't.
Benjamin used dish soap for an emergency load of laundry while William used water, and so _ had spotted clothes.	Benjamin	William	William	agree	If X uses soap to clean something and Y uses water, then Y will not clean it better than X.
The wizards awarded Rebecca for Lindsey's achievements after _ was unfairly given credit for causing the victory.	Rebecca	Lindsey	Rebecca	agree	If X caused the victory, then giving credit to Y is unfair.
Patricia didn't help Carrie comfort the crying baby because _ has many children of her own.	Patricia	Carrie	Carrie	disagree	If X has many children they can't help Y with theirs.
Jason made it to puberty a few months before Christopher, so _ spoke with a deeper voice.	Jason	Christopher	Jason	agree	If X matures first their voice will reach a lower pitch earlier than Y.
The cook could safely touch the pot, but had to wait on the pan, because the _ was cold.	pot	pan	pot	agree	If X isn't cold, X isn't safe to touch
Eric loved to have friends over and entertain them but Donald didn't. _ threw dinner parties once a month.	Eric	Donald	Eric	agree	If X threw dinner parties, then X loved to have friends over and entertain, but Y did not.
Samantha wanted to buy Angela a dog because _ loved to take care of them.	Samantha	Angela	Samantha	disagree	If X purchased a gift for Y then it's something Y will enjoy.
John wanted to tie a rope around a tire to swing on but the _ was too soft.	tire	rope	tire	disagree	If X is heavy, then Y should be more durable and strong.
Erica needed a mortgage for her new home, but the _ she wanted was too expensive.	mortgage	home	home	agree	If you get an X you need a Y to buy it.
Megan hated the table she saw, but Emily loved it. When they left the store empty-handed, _ was disappointed.	Megan	Emily	Emily	agree	If X hated the table, but Y loved it, the Y would be disappointed leaving empty handed.
Sarah wanted to upgrade her style, she bought new clothes but kept the same shoes. The _ were trendy.	shoes	clothes	shoes	agree	If X is trendier than Y, Y will kbe replaced while X will not
It was ironic that Victoria mocked Laura for being fat, since it was _ who was the slender one.	Victoria	Laura	Laura	agree	If X is giving Y a hard time about something, it's worth noting that X is even worse in that aspect.
Rachel was forced to take baby steps when getting to know Elena, because _ had a fear of intimacy.	Rachel	Elena	Elena	agree	If X has a fear of intimacy, then Y needed to be slow in approaching X.
The scar needed medical care to heal, while the cut healed naturally, because the _ was a minor wound.	cut	scar	scar	disagree	If X is a minor wound and Y is not, then Y will need medical care.
Carrie wanted Sarah to get a new phone for _ believed anything not the latest update unacceptable.	Carrie	Sarah	Carrie	agree	If X thinks only new things are acceptable then she would think Y should have new things.
The dog ran away from Leslie and stopped at Lawrence because _ had soap for the dog to take a bath.	Leslie	Lawrence	Leslie	agree	If X has soap for a bath, then the dog will run away from X and stop at Y.
Joel shredded the guitar solo while Hunter hammered on the piano, because _ was an excellent guitarist.	Joel	Hunter	Joel	agree	If X is doing well, they'll be said to be tearing it up in some way, while Y simply hammers.
Donald got an infection after the accident unlike Samuel, because _ didn't worry about the cut.	Donald	Samuel	Donald	agree	If X worries about a cut and Y doesn't, they Y will get an infection.
Samantha helped Rachel study for her high school exams because _ is a good student.	Samantha	Rachel	Rachel	disagree	If X is a good student, the X will help Y study for exams.
I brought out the playing cards and tarot cards, we wanted to have a prediction so I took the _ and shuffled.	tarot cards	playing cards	tarot cards	agree	If you use X someone might try to predict something, much more accurately than is Y.
Sarah had to authorize the purchase for Jessica, because _ was still a teenager under the age of 18.	Sarah	Jessica	Sarah	disagree	If X is over 18, and Y isn't, then X would need to authorize purchases for Y.
The nails of Tanya were a lot dirtier than Natalie, by reason of _ being a lazy worker.	Tanya	Natalie	Natalie	agree	If X has uncared for nails they work harder than Y.
The estate was known to have the biggest bank in the region. The _ was very big.	Estate	Bank	Estate	disagree	If X is known to be bigger than Y then X would be very big.
Aaron had very prominent collarbones but not Jason because _ had a very skinny body.	Aaron	Jason	Aaron	agree	If X has low body fat, you can see their bones better than you can Y's.
A very single Christopher wanted Matthew's boyfriend, so _ broke them up by spreading rumors about them.	Christopher	Matthew	Christopher	agree	If X wanted Y they might spread rumors to break Y up.
Nick held Samuel's horse while they conditioned it, because _ was better with the cleaning.	Nick	Samuel	Samuel	agree	If Y is better with cleaning, the X will hold the horse while y conditions it.
Joel was the person who fed Craig's dog after dinner so _  got paid.	Joel	Craig	Craig	disagree	If X feeds the dog of Y, then X will get paid.
Lindsey had watery eyes but not Patricia because _ was storing onions in the kitchen.	Lindsey	Patricia	Patricia	agree	If X has an irritant they will suffer from that more than Y will.
The wall could prevent the waves from hitting the house, since the _ was behind it and the waves.	wall	house	house	agree	If X is in front then Y is protected.
They paid a lot for the bananas but were then given some apples for free because the _ were about to go bad.	apples	bananas	apples	agree	If X is going bad and Y isn't then X will be given away.
James was sad because his new ring do not enter his finger. He needed the _ to be smaller.	finger	ring	finger	agree	If he has a large X, Y won't fit.
Christine took baths much more regularly than Patricia because _ 's apartment only had a shower.	Christine	Patricia	Christine	disagree	If X took baths often they would have needed more than only a shower, which Y has.
The flower grew better in my house than in the yard because it was cooler in the _ .	yard	house	house	agree	If a flower needs cool air to grow, and X is cooler than Y, then the flower will grow better in X.
Nelson really loved yellow birds, while Craig really loved gray ones, which explains why _ kept so many pigeons.	Nelson	Craig	Craig	agree	If X loves yellow birds, while Y loves gray birds, Y will have more pigeons
The  was more careful unloading the eggs than the tomatoes into the house because the _ were tougher.	eggs	tomatoes	tomatoes	agree	If Y is tougher, then they will be more careful with X than with Y.
The pools had two water ranges of hot and cold. Due to the extreme temperatures in the winter, people chose the _ water.	cold	hot	hot	agree	If people prefer X over Y then people will choose X.
Joel needed William to get a contractor license for their company, so _ helped them fill out the paperwork.	Joel	William	Joel	agree	If X needs Y to get a license, X will help Y with the paperwork
Dennis surprised Steven with a watermelon as a snack because _ knew he loved them.	Dennis	Steven	Steven	disagree	If X knew Y loved them, then X will surprise Y with them.
Laura bought soil for their garden but not Tanya because _ had a square centimeter of land.	Laura	Tanya	Tanya	agree	If Y doesn't have a big land, then X will buy the soil instead of Y
During martial arts class the kid broke the blocks above the stones as the _ were being supported at his height.	blocks	stones	blocks	agree	If X is above Y, then X is being supported.
The two clothing items I love the most are my navy pencil skirt and black leather jacket. The _ is because it makes me look so professional.	skirt	jacket	skirt	agree	If X looks more professional than Y then X will be chosen.
Kim had to pack her bra and coat. Because it was spacious, she packed the _ .	bra	coat	coat	agree	If X is more spacious than Y then X will be packed.
They had invested in a large curtain that would drop onto the stage, but it didn’t work out because the _ was too low.	curtain	stage	stage	agree	If X is not high enough then Y won't reach.
Ash wanted to gain weight so when he saw vegetables and cookies, he piled the _ on his plate.	vegetables	cookies	cookies	agree	If you care about health you'll eat more X than Y.
Helen was curious about how the ball broke the window, because the _ was soft.	ball	window	ball	agree	If X is soft then it shouldn't be able to break Y.
The jar was made of glass but the bottle was plastic, so the _ was more durable.	jar	bottle	bottle	agree	If X is made of glass and Y is made of plastic, Y will be more durable
The camera Felicia bought was given a high rating on the internet blog Mary post on the internet, _ ads to the opinions of others .	Felicia	Mary	Mary	agree	If X read a good blog by Y on an item, then X would buy it.
Megan wore a white dress to the event, but not Lindsey, because _ knew that that it was inappropriate for a funeral.	Megan	Lindsey	Lindsey	agree	If Y knows it is inappropriate for a funeral, then Y will not wear a white dress while X will.
James realized that he cannot use pencil to write on the plate like he did on the board. The _ is rough.	plate	board	board	disagree	If X is rough and Y is not then it is easier to write on Y.
The woman could not find the emerald in the drawer because the _ was so large.	emerald	drawer	drawer	agree	If X is so large and Y is small, then it would be hard to find Y in it.
Randy blamed Neil for contracting salmonella poisoning because _ ate the Chicken Parmesan that was served.	Randy	Neil	Randy	agree	If X ate something and got sick but Y didn't, then X would blame Y for getting sick.
After stumbling back to the hotel room with a hangover, I spent the night hugging the toilet because the _ was perfect for sleeping it off.	toilet	hotel room	hotel room	agree	If X is perfect for sleeping it off and Y isn't then X will be used.
Lindsey rigged the system in their favor to beat Victoria, because _ was never going to lose otherwise.	Lindsey	Victoria	Victoria	agree	If X cheated they thought Y might defeat them.
Kim was falsely accused of theft at the store and not the police station because the people at the _ saw no proof.	police station	store	police station	agree	If X doesn't have proof for Y, then the accusation from X won't hold up at Y.
Mary was prone to depression while Monica was not, because _ was a naturally optimistic person.	Mary	Monica	Mary	disagree	If X is more optimistic than Y, X will be less prone to depression.
Maria is a pretty good athlete but Felicia is an elite athlete. _ finished their mile run in 8 minutes.	Maria	Felicia	Maria	agree	If X is pretty good they could run a mile in 8 min., while Y could do it faster since they are elite since an average person runs a mile in 9 to 10 minutes.
Playing in the snow was fun for Betty but not Elena because _ grew up in the east coast.	Betty	Elena	Betty	agree	If X grew up in the east coast X is likely to enjoy snow.
The dye showed up on Maria's hair more than Megan's hair because _ had lighter hair.	Maria	Megan	Maria	agree	If X has less dark hair than Y then you'll be able to see the added color more starkly.
Jennifer would outgrow Sarah in a matter of a few months even though _ was younger.	Jennifer	Sarah	Jennifer	agree	If X is growing really fast, then X will outgrow Y although X is younger.
The bus was supposed to arrive at 7:45 but the concert featuring my favorite indie band was scheduled for 8:00; luckily the _ was late so I didn't miss anything.	bus	concert	concert	agree	If X was late then if Y was also late it would work out well.
Eric loved to have friends over and entertain them but Donald didn't. _ threw dinner parties once a year.	Eric	Donald	Donald	agree	If X likes to entertain more than Y, then Y will host dinner parties less often than X
The man skipped watering the plant and only watered the lawn because the _ was moist.	plant	lawn	plant	agree	If X was already moist, and  was not, Y would need to be watered, and not X.
We kept the bread in the box to help prevent mold and to keep it out of sight because the _ made the kitchen look dirty.	bread	mold	mold	disagree	If X made the kitchen look dirty, then X would be kept in a box to prevent Y.
Maria dislikes bananas while they are Monica's favorite snack.  _  likes oranges second best.	Maria	Monica	Monica	agree	If X likes bananas and Y doesn't, then X's second favorite fruit could be oranges.
Joel was the person who fed Craig's dog after dinner so  _ didn't have to.	Joel	Craig	Joel	agree	If X feeds the dog of Y, then Y will not have to.
The wind tried its best to knock over the tree during the last hurricane, but the _ was too week.	tree	wind	wind	agree	If X cannot knock over Y, then X is too weak
The lost dog wanted food and water but there was a dumpster with _ , the dog ran past it.	water	food	food	agree	If something contains X but not Y, something will run past X and not Y.
Sunburn was a problem for Joseph but not for Donald because _ had very a very fair skin tone.	Joseph	Donald	Joseph	agree	If X's skin is fairer than Y's, X is more likely to get sunburned.
Unlike Craig, William avoided getting a cramp during the marathon, because _ stretched adequately beforehand.	Craig	William	Craig	disagree	If X stretches but Y does not, Y will get a cramp while X will not
Mary's apartment had a door in front and a kitchen window in back. When a fire broke out in the kitchen, Mary escaped through the _ .	door	window	door	agree	If a fire breaks out near X then you should go out Y.
Jim bought the phone instead of the monitor at the electronic store because the _ he had last was broken.	phone	monitor	phone	agree	If X is broken but Y is not, a new X will be purchased instead of a new Y
Jeffrey was tired of Brian calling him a pig at dinner, because _ told them to eat like a human being.	Jeffrey	Brian	Brian	agree	If X is eating like a pig and Y doesn't, then Y would tell X to eat like a human.
We were planning on growing cucumbers next to the tomatoes instead of the corn, since the _ were shorter.	corn	tomatoes	tomatoes	agree	If you grow X avoid planting it by Y so it doesn't overshadow it.
After her lips swelled up, Brian gave all the lip gloss to Christopher since _ was insensitive to it.	Brian	Christopher	Christopher	agree	If the irritant that bothered X was in the product but it didn't bother Y then Y should have it.
In order to transplant the flowers in his garden outside, Ted looked down at his shovel and his shears and picked up the _ .	shovel	shears	shovel	agree	If X is better for digging than Y, then if you have to transplant flowers, you should use X.
Classic game show Aaron invited a people over for dinner including Joseph, _ was surprised that know one showed up.	Aaron	Joseph	Aaron	agree	If X invites Y's over and Y's don't show then X would be surprised.
She was never able to use lash curlers on her lashes because the _ are too large.	lashes	curlers	curlers	agree	If X is too large compared to Y then people might not use X.
I'm annoyed my red sweater is clean and my green sweater isn't. The _ looks worse with this outfit.	green sweater	red sweater	red sweater	agree	If X would be a better choice than Y, it would be upsetting if X was dirty and not available.
Brett liked working for a big corporation but Neil preferred to work for a small business. _ got a job at Ben & Jerry's Ice Cream.	Brett	Neil	Brett	agree	If X likes working at a big corporation and Y doesn't, then X would take a job at a corporation.
Nick received the paint from Dennis to complete the project because _ was a better painter than him.	Nick	Dennis	Nick	agree	If X paints better then X gets it from Y so they can do the job.
We could see the strings of the guitar after it had got burnt because just the _ is inflammable.	string	guitar	string	agree	If X is inflammable, then even after burning, X would be visible.
Jeffrey asked Joel to express their feelings in a more productive manner, but _ was actually the one being petty.	Jeffrey	Joel	Jeffrey	agree	If X gives snide advice to Y then X is worse than Y.
